order_id,order_date,seller_days,carrier_days,order_value,bottleneck,risk_level,delivery_status,recommended_action,priority
d8734ba226623cf1c86b3cce8cbffa78,2018-01-31,49,8,589.42,Both,Critical,Late,Priority operations intervention,P1
e2b99663c1c172f743e86cd9b29b96fc,2018-04-24,8,20,585.12,Both,Critical,On Time,Priority operations intervention,P1
d1c8a4c31e8c7baecf7db50c988e5527,2018-07-23,15,10,584.3299999999999,Both,Critical,Late,Priority operations intervention,P1
6f177560cdac40d55fa56882c853569b,2018-08-03,6,15,582.3199999999999,Both,Critical,On Time,Priority operations intervention,P1
72c2d35f7d08e990d781560fdbbfa563,2017-09-09,11,16,581.3,Both,Critical,On Time,Priority operations intervention,P1
021363783b521e9813dd62bbcb77d1dd,2018-02-23,6,20,579.35,Both,Critical,Late,Priority operations intervention,P1
6a2726fdb7d200560870b229000f73db,2018-01-26,14,52,577.92,Both,Critical,Late,Priority operations intervention,P1
5750176b86face010c6348ba78fb4a99,2018-07-24,14,8,575.68,Both,Critical,On Time,Priority operations intervention,P1
72b129617546be2b0e88c7ccb961378e,2018-07-27,13,8,575.68,Both,Critical,On Time,Priority operations intervention,P1
b0d16135605a90abbfc74a9e2221ab55,2018-05-12,27,14,575.44,Both,Critical,On Time,Priority operations intervention,P1
ccafddb54a91c4cebc1ab1ba6fa5f68d,2018-03-01,6,16,571.48,Both,Critical,On Time,Priority operations intervention,P1
e5fe38521d772f4cd7ee3487ac6831c2,2018-05-31,11,10,569.82,Both,Critical,On Time,Priority operations intervention,P1
bb048e358cc6dd3c087ba3b3ce36a190,2018-08-02,13,12,568.51,Both,Critical,On Time,Priority operations intervention,P1
350508df3bad3da1cf8a3ac50f8c0406,2017-10-04,7,16,565.91,Both,Critical,On Time,Priority operations intervention,P1
c97de78b8ee3343c72b234c57b872408,2018-03-02,10,17,565.6600000000001,Both,Critical,On Time,Priority operations intervention,P1
037d59208a513ace896d132dc8c8a93d,2018-02-26,10,26,563.0699999999999,Both,Critical,Late,Priority operations intervention,P1
87ec13ef07cdf6f1e35508ad1057947e,2018-03-01,6,28,562.24,Both,Critical,Late,Priority operations intervention,P1
c7bcf14cf0fa48837a78fe5cc16b6934,2018-07-11,12,8,557.87,Both,Critical,On Time,Priority operations intervention,P1
a9fd72b050d13c8473c0d9503ac493b8,2018-01-10,7,29,556.73,Both,Critical,Late,Priority operations intervention,P1
04b21593198275390ded3d92c6d9fd6a,2017-11-04,6,19,555.09,Both,Critical,Late,Priority operations intervention,P1
12cbd6fae38a4bd1d77a7596eab0b7e1,2018-08-01,14,8,553.53,Both,Critical,On Time,Priority operations intervention,P1
97135194e893f6fd1c61580f1eb37bda,2018-01-11,15,19,552.96,Both,Critical,On Time,Priority operations intervention,P1
917a7774cb93f6df3d4f5eada57f0154,2018-03-10,6,18,551.49,Both,Critical,On Time,Priority operations intervention,P1
61fcbde43b57103de5c19b26489b46f6,2018-05-14,8,32,550.26,Both,Critical,Late,Priority operations intervention,P1
7ffed19d85558d51da23bf236eb944fc,2018-05-15,6,15,550.12,Both,Critical,Late,Priority operations intervention,P1
890b59a3c92690ae11b0cfe321e979fc,2018-03-09,7,15,549.85,Both,Critical,On Time,Priority operations intervention,P1
34eb48efa7e9b176505b9e6797f25a42,2018-08-02,13,8,549.6999999999999,Both,Critical,On Time,Priority operations intervention,P1
b8f6c1f24bcd15ca5eb715c85b0abc29,2018-03-28,8,23,545.24,Both,Critical,Late,Priority operations intervention,P1
7646f2fa9419a132d8ff5528846a48d3,2018-03-03,6,51,545.08,Both,Critical,Late,Priority operations intervention,P1
a092499a9f4bcd992aadbcdc2d5f7843,2018-07-04,6,15,545.06,Both,Critical,On Time,Priority operations intervention,P1
521fac667299475d5d3de647d23c681b,2018-04-11,6,23,540.1800000000001,Both,Critical,On Time,Priority operations intervention,P1
b64c877d24e9ca2418150a159d754371,2018-01-28,9,16,539.94,Both,Critical,On Time,Priority operations intervention,P1
8829d663716d232eebeff74dc6f15af1,2018-03-26,8,16,538.6,Both,Critical,On Time,Priority operations intervention,P1
c27815f7e3dd0b926b58552628481575,2017-03-15,6,182,535.9,Both,Critical,Late,Priority operations intervention,P1
05bfcf9e287cad216cadb8a850f8db5c,2016-10-06,24,8,534.98,Both,Critical,On Time,Priority operations intervention,P1
ca46dc3fa4fe36c0a82c9e69bcb94fb6,2018-05-10,7,20,531.45,Both,Critical,Late,Priority operations intervention,P1
60d576675057bc52504462b5bf4f5085,2017-04-12,8,15,531.42,Both,Critical,On Time,Priority operations intervention,P1
9e96be941daa62b6b3eb0b074ba23a9e,2017-11-15,13,11,530.46,Both,Critical,On Time,Priority operations intervention,P1
56030114e560e8093abc06e38626e871,2017-10-17,35,9,525.32,Both,Critical,Late,Priority operations intervention,P1
f26d4637c4f560f72ba7feac1675c100,2017-12-02,12,34,524.78,Both,Critical,Late,Priority operations intervention,P1
ccec60e021d4c074d2625443f9b97ecb,2017-12-08,6,20,523.98,Both,Critical,On Time,Priority operations intervention,P1
626434e11c37535d5f24e9d844249b55,2018-04-03,15,9,522.21,Both,Critical,On Time,Priority operations intervention,P1
387782f617545adccce38a442b1fbcb9,2018-01-05,12,23,522.14,Both,Critical,On Time,Priority operations intervention,P1
853fea10132fd987a6c350565818ba11,2017-12-10,17,20,519.8,Both,Critical,Late,Priority operations intervention,P1
ea67a5b1807c5b8fca4641beaf7a76f1,2018-01-06,13,29,516.73,Both,Critical,Late,Priority operations intervention,P1
b1a7bd6a9d10076c91e88bc510406b46,2018-04-01,13,12,515.32,Both,Critical,On Time,Priority operations intervention,P1
4a2d2e4b9b76f135b1e266f10d8de0ac,2018-02-04,29,8,512.2099999999999,Both,Critical,Late,Priority operations intervention,P1
6e005ed6792ec5ba81274fcf6ca4ec74,2018-03-12,8,27,509.2,Both,Critical,Late,Priority operations intervention,P1
b73bfd1f82884283130f01b82dd3bd32,2018-02-12,14,26,508.18,Both,Critical,On Time,Priority operations intervention,P1
a2a3515a501b9b77129df7bff1813e76,2018-01-24,6,26,507.68,Both,Critical,Late,Priority operations intervention,P1
6179ca3aca88a0e2e379fbf3742a04ac,2017-03-23,11,8,504.56,Both,Critical,On Time,Priority operations intervention,P1
8cb9bdee316634dca609aa8fe38e329a,2017-04-29,12,9,504.33,Both,Critical,On Time,Priority operations intervention,P1
49bb32cab29be3bbe1a0ae27978edb48,2018-03-25,17,22,504.09,Both,Critical,Late,Priority operations intervention,P1
661e77bbf3e487db278f9fdef584550b,2017-09-19,10,18,500.03999999999996,Both,Critical,Late,Priority operations intervention,P1
03caa2c082116e1d31e67e9ae3700499,2017-09-29,11,7,13664.08,Seller,Critical,On Time,Seller follow-up,P2
0812eb902a67711a1cb742b3cdaa65ae,2017-02-12,4,15,6929.31,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
2cc9089445046817a7539d90805e6e5a,2017-11-24,12,7,6081.54,Seller,Critical,On Time,Seller follow-up,P2
3c4a05391c2fcd152731f52de8fc4347,2018-03-18,1,20,2960.05,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
877a74a0ee5c1f719f39f4f11d2fc19a,2017-11-27,1,21,2759.88,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
da8be3bb62e9bf01e2e1a3bfd74ebd1a,2017-04-06,2,30,2751.24,Carrier,Critical,Late,Carrier escalation + ETA review,P2
3745e06e7f01e1652cfd4b9d31651820,2017-12-02,2,15,2734.66,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
242800e82e3e3f0aca252d6e03e4564c,2017-06-02,26,0,2681.29,Seller,Critical,Late,Seller follow-up,P2
d0bce34c31d4494a153aa82c468152c4,2017-06-05,23,0,2681.29,Seller,Critical,Late,Seller follow-up,P2
fb441bffe443e71cb16477c4743591e8,2017-03-02,13,6,2626.07,Seller,Critical,On Time,Seller follow-up,P2
a5d11ae16578088b0fcd76de30368bdb,2018-03-15,2,35,2590.6099999999997,Carrier,Critical,Late,Carrier escalation + ETA review,P2
e8e6d889f4d8a89fdcae9bdd473117d7,2017-08-09,2,21,2480.58,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
558b5f3eea27fa1b4cbc05013c45948e,2018-07-28,12,7,2438.51,Seller,Critical,On Time,Seller follow-up,P2
27db1a079a22bec1453d0f24f630005f,2017-11-24,0,20,2429.68,Carrier,Critical,Late,Carrier escalation + ETA review,P2
e81fbdf6c9bbdc3b6a9cd243b617e576,2017-11-20,2,26,2338.48,Carrier,Critical,Late,Carrier escalation + ETA review,P2
b94927b61d86b53506f3e6bc8644eb77,2017-03-31,3,25,2324.99,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
a863fef6caa86aa29cabfbf7e0b6f911,2018-08-16,12,1,2323.25,Seller,Critical,On Time,Seller follow-up,P2
c205abf27ff07fddd3fa9a67037138e5,2017-12-22,4,15,2315.83,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
53cbc02ffe278ca84b6f4920d9d3ecd5,2018-03-01,4,30,2276.1000000000004,Carrier,Critical,Late,Carrier escalation + ETA review,P2
d54bea5ba90238aa83323565749538a1,2018-04-22,2,18,2264.9,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
cf57d12f25beeb760bd30983c67f21cd,2018-07-26,1,17,2252.66,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
b5b103fe531168050d785d5b8de74174,2017-01-30,3,19,2217.99,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
85c467a504e5796387bb68fe2adcc256,2018-01-12,1,17,2204.04,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
633ab17bf4665666fdef150a01469e84,2018-06-02,2,15,2183.6,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
de951feb6c754b2c61f0ed3c66569f4a,2017-09-09,13,3,2154.82,Seller,Critical,On Time,Seller follow-up,P2
63089c5f142cc1148a1d7799a8359e8a,2018-06-12,13,4,2151.29,Seller,Critical,On Time,Seller follow-up,P2
8de50bbc56062ea401a2c61c36f46585,2018-08-08,0,20,2115.79,Carrier,Critical,Late,Carrier escalation + ETA review,P2
05c32785b5245ab31eb5bc6b0d41f698,2018-05-12,3,21,2115.05,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
0905da36ee109b78ec1a3c9e089148a0,2018-04-24,1,16,2114.63,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
a5f564e5fffa9a534cd9ffe566e48154,2018-01-28,4,21,2096.14,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
773f048245dc975a5f7c67c2415c88a0,2018-01-24,2,124,2092.86,Carrier,Critical,Late,Carrier escalation + ETA review,P2
cfb601982b3ff65c1821561ec49625bd,2017-06-21,22,4,2064.88,Seller,Critical,Late,Seller follow-up,P2
7ea04d381a2ba7d7f14be55b878830a5,2018-01-16,2,43,2060.2,Carrier,Critical,Late,Carrier escalation + ETA review,P2
cff46468993417e62aaa9555e5b06195,2018-05-16,26,3,2055.84,Seller,Critical,Late,Seller follow-up,P2
be382a9e1ed25128148b97d6bfdb21af,2017-11-04,17,2,2039.2000000000003,Seller,Critical,On Time,Seller follow-up,P2
987f3d9ad096993454ef3c2c4d9f7a68,2017-06-18,12,7,2033.48,Seller,Critical,On Time,Seller follow-up,P2
061304e42542425c8ff0be14d03126e4,2017-06-14,26,4,2029.6200000000001,Seller,Critical,Late,Seller follow-up,P2
88b67ddbb7527017f796c80b3bb38051,2018-03-04,1,35,2028.65,Carrier,Critical,Late,Carrier escalation + ETA review,P2
88ce73cc24548143016810f81a9e53d4,2017-07-18,23,2,2026.54,Seller,Critical,Late,Seller follow-up,P2
97b8a149d521ea9fbbbce767a458846e,2017-06-17,19,2,2026.54,Seller,Critical,Late,Seller follow-up,P2
5cae141c3dd545d1d08687790cf11e33,2017-06-16,18,1,2026.54,Seller,Critical,Late,Seller follow-up,P2
2be6e5724bc6705448e72ac1b13141c4,2017-12-18,5,37,1996.32,Carrier,Critical,Late,Carrier escalation + ETA review,P2
6810c2b3b3587a83d4af69dcb68295f9,2018-04-09,2,15,1989.75,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
306853b36db7e021935becc988e4fef8,2017-09-03,1,25,1942.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
f92947b16fe446ea59a6d3de2cd7b819,2018-05-14,1,20,1891.63,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
db8dae6558474743510d1f434b6bae14,2018-03-29,0,20,1867.85,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
3a387120748132611868e2e4707cdbaa,2018-01-26,0,33,1853.75,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
11a6156f787eb963fb211db50db44d99,2018-05-11,3,24,1843.85,Carrier,Critical,Late,Carrier escalation + ETA review,P2
c7b0be5584c50efa8a9d95d3eecbece3,2017-03-01,14,5,1826.07,Seller,Critical,On Time,Seller follow-up,P2
1ca816da4b6e814732f7cdc2365bf540,2018-04-09,3,22,1816.11,Carrier,Critical,Late,Carrier escalation + ETA review,P2
ec9fb5672156edeac876e628a92456c0,2018-03-11,1,26,1814.29,Carrier,Critical,Late,Carrier escalation + ETA review,P2
01a0013ddc7cd129e350e8671b56a263,2017-03-23,1,19,1810.5,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
e44e7464ba4c5118eda918839e5dc20d,2018-03-11,3,21,1804.05,Carrier,Critical,Late,Carrier escalation + ETA review,P2
166848a10d57ced4d9e4b34c593b5627,2017-10-06,14,5,1787.72,Seller,Critical,On Time,Seller follow-up,P2
25eac842862525f18a083c6edf1929a3,2017-12-12,2,21,1783.7,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
abb3b065b8888558edf20e815f816662,2017-12-15,5,27,1775.26,Carrier,Critical,Late,Carrier escalation + ETA review,P2
da81fbc27b55e0f3d2813cf2078dc780,2017-11-14,126,1,1755.35,Seller,Critical,Late,Seller follow-up,P2
d76d4d90a253651a393ba10c27ebd2e8,2018-03-15,1,28,1730.87,Carrier,Critical,Late,Carrier escalation + ETA review,P2
4f7ce3efe568a5e57290a9fa3e45b1f5,2018-01-26,3,38,1727.67,Carrier,Critical,Late,Carrier escalation + ETA review,P2
8f0937285bd1bba4cfc8332ee467b490,2018-03-05,1,31,1680.25,Carrier,Critical,Late,Carrier escalation + ETA review,P2
5be887c26e086c8cc169b70cbc9afadb,2018-04-27,3,18,1675.71,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
e2cb8763d4216d9a23fd322ac9fec713,2017-11-06,11,6,1657.11,Seller,Critical,On Time,Seller follow-up,P2
afd5ca74e46f54e04d9104595814ccb1,2017-10-01,5,17,1653.6,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
b73bbac6285251dbf2dd01842e0ce0de,2018-01-10,1,46,1642.54,Carrier,Critical,Late,Carrier escalation + ETA review,P2
188f31b5ce7e58114dc03f7d6289f9a4,2018-06-15,3,20,1635.54,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
48a6a2ea9e635b0f27e8211023213a25,2018-02-05,2,20,1635.51,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
e21a007c09bc0fffafa1ab3ca7a65a26,2017-07-18,2,20,1629.33,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
fdca429f65581d898afc2df41740f716,2017-11-12,2,17,1623.94,Carrier,Critical,Late,Carrier escalation + ETA review,P2
3710f61b45bb40db596e352722b6937e,2017-09-07,4,16,1603.25,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
8f6f263a5e96515d5534199b74cb7748,2018-03-05,11,6,1603.0800000000002,Seller,Critical,Late,Seller follow-up,P2
61a4e749e6975384980e883fc5653d8b,2017-07-21,11,3,1591.25,Seller,Critical,On Time,Seller follow-up,P2
70d8acc0832b3dd2048b71a6fe492257,2018-02-20,2,15,1584.96,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
23aee6ac2f5a0a3056aa62c615974c0c,2018-04-18,2,42,1518.55,Carrier,Critical,Late,Carrier escalation + ETA review,P2
e7ab20977cf6ea5cc4a63b3ecf897dd3,2018-03-11,1,32,1511.86,Carrier,Critical,Late,Carrier escalation + ETA review,P2
095f058cc1daeb1e7ba1c133473090a3,2018-04-14,2,19,1506.0500000000002,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
2ce3c61f3add382691fcad6a04f52680,2018-05-10,1,24,1501.45,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
6b8a03d40f75b75ec65ed5ba13d80f95,2017-10-24,1,15,1482.42,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
1a102760523f4d9dfac2d4fab47dbeea,2017-03-17,3,28,1481.03,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
90afb8151d6aca71ae7b52a029ebc165,2017-11-03,13,6,1471.51,Seller,Critical,On Time,Seller follow-up,P2
2f09f8c80542f3260ec457517de0a463,2017-07-10,4,33,1442.8400000000001,Carrier,Critical,Late,Carrier escalation + ETA review,P2
83d9d9a85946d3089b6b360120a54dcf,2018-04-27,3,23,1439.27,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
bf970de78f9812577f8bc51197b05942,2018-01-08,14,4,1433.04,Seller,Critical,On Time,Seller follow-up,P2
d1ea13fc1406243e6f6134582bf1bbc5,2018-05-19,2,16,1432.92,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
be8b6bb87fabe5bece6e7a3ecc1f1f8d,2018-03-25,1,30,1431.33,Carrier,Critical,Late,Carrier escalation + ETA review,P2
bfc2b97037cfb3d63579f4a3f877a912,2018-04-20,12,1,1415.66,Seller,Critical,On Time,Seller follow-up,P2
440210629ba4e9e0358429778cefe8b0,2018-05-10,11,4,1415.66,Seller,Critical,Late,Seller follow-up,P2
70a2df2328c71d41c84c2ff23597df7b,2017-03-04,2,21,1409.12,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
1446ae966d68c3abad1ca3a3ce58033e,2018-04-27,18,6,1404.24,Seller,Critical,On Time,Seller follow-up,P2
ce6d150fb29ada17d2082f4847107665,2018-01-25,4,23,1403.66,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
7cb72e0bbd081c1483fb0b200266b7d3,2018-03-07,5,63,1391.13,Carrier,Critical,Late,Carrier escalation + ETA review,P2
b4c80521e552d11e209d1388067ce814,2017-11-09,5,28,1384.74,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
403b97836b0c04a622354cf531062e5f,2018-01-02,1,17,1376.45,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
ff098b9342213641be5da8163f0fcf2c,2017-11-01,15,6,1373.83,Seller,Critical,On Time,Seller follow-up,P2
c7a07ddd52bbe18b61da49a8d89853d3,2018-07-13,13,5,1372.1,Seller,Critical,On Time,Seller follow-up,P2
7122be37b1b21797619ed0a6cf64f043,2018-04-09,4,26,1368.1100000000001,Carrier,Critical,Late,Carrier escalation + ETA review,P2
6ddfbf514959b49b6410c01ad93054bb,2017-11-23,5,22,1359.4,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
97f48024fcc76f1898e397ad6966e3a0,2017-11-29,107,0,1354.09,Seller,Critical,Late,Seller follow-up,P2
0affd51e37e6621004e4fe4fd7c64f4b,2018-08-12,12,5,1353.2800000000002,Seller,Critical,On Time,Seller follow-up,P2
60b570df9018c6b6441017314a2dd081,2018-07-18,20,3,1351.44,Seller,Critical,On Time,Seller follow-up,P2
e56a1cb152fd9b915de07e0f4f5b462b,2017-09-06,5,24,1344.3600000000001,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
8bcb04c1ca645d109ed37389fda5dbb0,2017-09-01,4,30,1338.51,Carrier,Critical,Late,Carrier escalation + ETA review,P2
3b6bf8d07e34c52b0f65c58afb3df15b,2017-11-23,1,17,1334.2800000000002,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
830b06516f47e7336e2cb585284dfeda,2018-06-20,15,2,1330.1999999999998,Seller,Critical,On Time,Seller follow-up,P2
83a022cc4e851507e14012a90fedcd0e,2017-12-04,4,15,1325.44,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
b96f5299909903eedc435d396f90f726,2017-01-26,1,59,1323.3,Carrier,Critical,Late,Carrier escalation + ETA review,P2
62073ec6b54b8e6322037fc0f3591ad3,2018-04-02,15,7,1316.13,Seller,Critical,On Time,Seller follow-up,P2
836e4cb15d850d5cb77cda4c3c387665,2018-02-27,3,35,1290.32,Carrier,Critical,Late,Carrier escalation + ETA review,P2
77b85146fc12a34dd81ef54524f247b2,2017-11-21,2,15,1289.0,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
d16f8ec8edbb1c3652f142cc60042a86,2017-05-25,12,1,1273.16,Seller,Critical,On Time,Seller follow-up,P2
0945dadba69dad599e42c31e78450de4,2017-08-29,3,24,1260.76,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
465bd6cdd5535737b0839fe6b722c9fb,2018-05-04,3,18,1259.0400000000002,Carrier,Critical,On Time,Carrier escalation + ETA review,P2
3ef5c8159bd4605715d1fd6e20cf8137,2017-05-17,0,37,1257.96,Carrier,Critical,Late,Carrier escalation + ETA review,P2
